,County,Candidate,Margin,Total votes,Biden vote approx,Trump vote approx,Biden Share,Trump Share,State,Relative Vote Total,b,r,g,rgb
88,Estill,Trump,0.57,6540,1406.1000000000001,5133.9,0.21500000000000002,0.7849999999999999,Kentucky,0.11336527148512406,0.21500000000000002,0.7849999999999999,0.21500000000000002,"(0.7849999999999999, 0.21500000000000002, 0.21500000000000002, 0.11336527148512406)"
89,Caldwell,Trump,0.54,6436,1480.28,4955.72,0.22999999999999998,0.77,Kentucky,0.1115625209905594,0.22999999999999998,0.77,0.22999999999999998,"(0.77, 0.22999999999999998, 0.22999999999999998, 0.1115625209905594)"
90,McCreary,Trump,0.77,6435,740.025,5694.975,0.11499999999999999,0.885,Kentucky,0.11154518685118858,0.11499999999999999,0.885,0.11499999999999999,"(0.885, 0.11499999999999999, 0.11499999999999999, 0.11154518685118858)"
91,Knott,Trump,0.54,6251,1437.7299999999998,4813.27,0.22999999999999995,0.77,Kentucky,0.1083557052069588,0.22999999999999995,0.77,0.22999999999999995,"(0.77, 0.22999999999999995, 0.22999999999999995, 0.1083557052069588)"
92,Washington,Trump,0.46,6223,1680.21,4542.79,0.27,0.73,Kentucky,0.107870349304576,0.27,0.73,0.27,"(0.73, 0.27, 0.27, 0.107870349304576)"
93,Edmonson,Trump,0.59,6131,1256.855,4874.1449999999995,0.20500000000000002,0.7949999999999999,Kentucky,0.1062756084824611,0.20500000000000002,0.7949999999999999,0.20500000000000002,"(0.7949999999999999, 0.20500000000000002, 0.20500000000000002, 0.1062756084824611)"
94,Butler,Trump,0.63,6125,1133.125,4991.875,0.185,0.815,Kentucky,0.10617160364623622,0.185,0.815,0.185,"(0.815, 0.185, 0.185, 0.10617160364623622)"
95,Jackson,Trump,0.79,6116,642.1799999999998,5473.82,0.10499999999999997,0.8949999999999999,Kentucky,0.10601559639189889,0.10499999999999997,0.8949999999999999,0.10499999999999997,"(0.8949999999999999, 0.10499999999999997, 0.10499999999999997, 0.10601559639189889)"
96,Lewis,Trump,0.71,5883,853.0350000000001,5029.965,0.14500000000000002,0.855,Kentucky,0.10197674191849922,0.14500000000000002,0.855,0.14500000000000002,"(0.855, 0.14500000000000002, 0.14500000000000002, 0.10197674191849922)"
97,Green,Trump,0.67,5812,958.9799999999999,4853.0199999999995,0.16499999999999998,0.835,Kentucky,0.10074601802317142,0.16499999999999998,0.835,0.16499999999999998,"(0.835, 0.16499999999999998, 0.16499999999999998, 0.10074601802317142)"
98,Breathitt,Trump,0.52,5667,1360.08,4306.92,0.24,0.76,Kentucky,0.09823256781440337,0.24,0.76,0.24,"(0.76, 0.24, 0.24, 0.09823256781440337)"
99,Bath,Trump,0.43,5627,1603.6950000000002,4023.305,0.28500000000000003,0.715,Kentucky,0.09753920223957081,0.28500000000000003,0.715,0.28500000000000003,"(0.715, 0.28500000000000003, 0.28500000000000003, 0.09753920223957081)"
100,Morgan,Trump,0.56,5535,1217.6999999999998,4317.3,0.21999999999999997,0.78,Kentucky,0.09594446141745591,0.21999999999999997,0.78,0.21999999999999997,"(0.78, 0.21999999999999997, 0.21999999999999997, 0.09594446141745591)"
101,Powell,Trump,0.49,5505,1403.775,4101.225,0.255,0.7450000000000001,Kentucky,0.09542443723633148,0.255,0.7450000000000001,0.255,"(0.7450000000000001, 0.255, 0.255, 0.09542443723633148)"
102,Owen,Trump,0.59,5456,1118.48,4337.5199999999995,0.20500000000000002,0.7949999999999999,Kentucky,0.0945750644071616,0.20500000000000002,0.7949999999999999,0.20500000000000002,"(0.7949999999999999, 0.20500000000000002, 0.20500000000000002, 0.0945750644071616)"
103,Todd,Trump,0.53,5351,1257.485,4093.515,0.235,0.765,Kentucky,0.09275497977322612,0.235,0.765,0.235,"(0.765, 0.235, 0.235, 0.09275497977322612)"
104,Monroe,Trump,0.75,5330,666.25,4663.75,0.125,0.875,Kentucky,0.09239096284643902,0.125,0.875,0.125,"(0.875, 0.125, 0.125, 0.09239096284643902)"
105,Metcalfe,Trump,0.6,5014,1002.8000000000001,4011.2000000000003,0.2,0.8,Kentucky,0.08691337480526178,0.2,0.8,0.2,"(0.8, 0.2, 0.2, 0.08691337480526178)"
106,Livingston,Trump,0.61,5003,975.585,4027.4149999999995,0.195,0.8049999999999999,Kentucky,0.08672269927218282,0.195,0.8049999999999999,0.195,"(0.8049999999999999, 0.195, 0.195, 0.08672269927218282)"
107,Clinton,Trump,0.75,4932,616.5,4315.5,0.125,0.875,Kentucky,0.08549197537685502,0.125,0.875,0.125,"(0.875, 0.125, 0.125, 0.08549197537685502)"
108,Hancock,Trump,0.39,4587,1399.035,3187.965,0.305,0.6950000000000001,Kentucky,0.07951169729392417,0.305,0.6950000000000001,0.305,"(0.6950000000000001, 0.305, 0.305, 0.07951169729392417)"
109,Trimble,Trump,0.51,4319,1058.155,3260.845,0.245,0.755,Kentucky,0.074866147942546,0.245,0.755,0.245,"(0.755, 0.245, 0.245, 0.074866147942546)"
110,Bracken,Trump,0.61,4244,827.58,3416.4199999999996,0.195,0.8049999999999999,Kentucky,0.07356608748973494,0.195,0.8049999999999999,0.195,"(0.8049999999999999, 0.195, 0.195, 0.07356608748973494)"
111,Crittenden,Trump,0.64,4242,763.56,3478.44,0.18,0.8200000000000001,Kentucky,0.0735314192109933,0.18,0.8200000000000001,0.18,"(0.8200000000000001, 0.18, 0.18, 0.0735314192109933)"
112,Carroll,Trump,0.44,4135,1157.8000000000002,2977.2,0.28,0.72,Kentucky,0.0716766662983162,0.28,0.72,0.28,"(0.72, 0.28, 0.28, 0.0716766662983162)"
113,Gallatin,Trump,0.55,3849,866.0249999999999,2982.975,0.22499999999999998,0.775,Kentucky,0.06671910243826337,0.22499999999999998,0.775,0.22499999999999998,"(0.775, 0.22499999999999998, 0.22499999999999998, 0.06671910243826337)"
114,Nicholas,Trump,0.43,3396,967.8600000000001,2428.14,0.28500000000000003,0.715,Kentucky,0.0588667373032846,0.28500000000000003,0.715,0.28500000000000003,"(0.715, 0.28500000000000003, 0.28500000000000003, 0.0588667373032846)"
115,Cumberland,Trump,0.68,3309,529.4399999999999,2779.5600000000004,0.15999999999999998,0.8400000000000001,Kentucky,0.05735866717802378,0.15999999999999998,0.8400000000000001,0.15999999999999998,"(0.8400000000000001, 0.15999999999999998, 0.15999999999999998, 0.05735866717802378)"
116,Menifee,Trump,0.5,3102,775.5,2326.5,0.25,0.75,Kentucky,0.05377050032826526,0.25,0.75,0.25,"(0.75, 0.25, 0.25, 0.05377050032826526)"
117,Wolfe,Trump,0.42,2981,864.4900000000001,2116.5099999999998,0.29000000000000004,0.71,Kentucky,0.05167306946439676,0.29000000000000004,0.71,0.29000000000000004,"(0.71, 0.29000000000000004, 0.29000000000000004, 0.05167306946439676)"
118,Owsley,Trump,0.77,1895,217.92499999999998,1677.075,0.11499999999999999,0.885,Kentucky,0.03284819410769267,0.11499999999999999,0.885,0.11499999999999999,"(0.885, 0.11499999999999999, 0.11499999999999999, 0.03284819410769267)"
119,Robertson,Trump,0.55,1146,257.84999999999997,888.15,0.22499999999999998,0.775,Kentucky,0.01986492371895293,0.22499999999999998,0.775,0.22499999999999998,"(0.775, 0.22499999999999998, 0.22499999999999998, 0.01986492371895293)"
0,East Carroll,Biden,0.27,3036,1927.8600000000001,1108.1399999999999,0.635,0.36499999999999994,Louisiana,0.05262644712979154,0.635,0.36499999999999994,0.36499999999999994,"(0.36499999999999994, 0.36499999999999994, 0.635, 0.05262644712979154)"
1,Red River,Trump,0.19,4132,1673.46,2458.54,0.405,0.595,Louisiana,0.07162466388020376,0.405,0.595,0.405,"(0.595, 0.405, 0.405, 0.07162466388020376)"
2,Madison,Biden,0.16,4670,2708.6,1961.3999999999999,0.58,0.42,Louisiana,0.08095043086170174,0.58,0.42,0.42,"(0.42, 0.42, 0.58, 0.08095043086170174)"
3,Tensas,Biden,0.05,2554,1340.8500000000001,1213.1499999999999,0.525,0.4749999999999999,Louisiana,0.04427139195305915,0.525,0.4749999999999999,0.4749999999999999,"(0.4749999999999999, 0.4749999999999999, 0.525, 0.04427139195305915)"
4,Morehouse,Trump,0.14,11574,4976.82,6597.18,0.43,0.5700000000000001,Louisiana,0.20062532907780212,0.43,0.5700000000000001,0.43,"(0.5700000000000001, 0.43, 0.43, 0.20062532907780212)"
5,Concordia,Trump,0.27,8828,3222.22,5605.78,0.365,0.635,Louisiana,0.15302578236554668,0.365,0.635,0.365,"(0.635, 0.365, 0.365, 0.15302578236554668)"
6,Winn,Trump,0.49,6225,1587.375,4637.625,0.255,0.745,Louisiana,0.10790501758331762,0.255,0.745,0.255,"(0.745, 0.255, 0.255, 0.10790501758331762)"
7,Natchitoches,Trump,0.15,16554,7035.45,9518.55,0.425,0.575,Louisiana,0.2869493431444562,0.425,0.575,0.425,"(0.575, 0.425, 0.425, 0.2869493431444562)"
8,St. Helena,Biden,0.1,6158,3386.9,2771.1,0.55,0.45,Louisiana,0.10674363024547308,0.55,0.45,0.45,"(0.45, 0.45, 0.55, 0.10674363024547308)"
9,Iberia,Trump,0.31,32713,11285.984999999999,21427.015,0.345,0.655,Louisiana,0.5670517012374409,0.345,0.655,0.345,"(0.655, 0.345, 0.345, 0.5670517012374409)"
10,Evangeline,Trump,0.45,15412,4238.3,11173.699999999999,0.275,0.725,Louisiana,0.2671537559829865,0.275,0.725,0.275,"(0.725, 0.275, 0.275, 0.2671537559829865)"
11,Bienville,Trump,0.12,7050,3102.0,3948.0000000000005,0.44,0.56,Louisiana,0.12220568256423923,0.44,0.56,0.44,"(0.56, 0.44, 0.44, 0.12220568256423923)"
12,Claiborne,Trump,0.16,6580,2763.6,3816.3999999999996,0.42,0.58,Louisiana,0.11405863705995663,0.42,0.58,0.42,"(0.58, 0.42, 0.42, 0.11405863705995663)"
13,Calcasieu,Trump,0.35,82663,26865.475000000002,55797.525,0.325,0.675,Louisiana,1.0,0.325,0.675,0.325,"(0.675, 0.325, 0.325, 1.0)"
14,St. Landry,Trump,0.14,41154,17696.22,23457.780000000002,0.43000000000000005,0.5700000000000001,Louisiana,0.7133691716664825,0.43000000000000005,0.5700000000000001,0.43000000000000005,"(0.5700000000000001, 0.43000000000000005, 0.43000000000000005, 0.7133691716664825)"
15,St. Mary,Trump,0.29,23186,8231.029999999999,14954.970000000001,0.3549999999999999,0.645,Louisiana,0.40190935545169515,0.3549999999999999,0.645,0.3549999999999999,"(0.645, 0.3549999999999999, 0.3549999999999999, 0.40190935545169515)"
16,Webster,Trump,0.31,18216,6284.5199999999995,11931.480000000001,0.345,0.655,Louisiana,0.3157586827787492,0.345,0.655,0.345,"(0.655, 0.345, 0.345, 0.3157586827787492)"
17,Iberville,Biden,0.04,16719,8693.880000000001,8025.12,0.52,0.48,Louisiana,0.28980947614064057,0.52,0.48,0.48,"(0.48, 0.48, 0.52, 0.28980947614064057)"
18,Catahoula,Trump,0.47,4858,1287.3700000000001,3570.63,0.265,0.735,Louisiana,0.08420924906341479,0.265,0.735,0.265,"(0.735, 0.265, 0.265, 0.08420924906341479)"
19,Ouachita,Trump,0.24,69166,26283.08,42882.92,0.38,0.62,Louisiana,1.0,0.38,0.62,0.38,"(0.62, 0.38, 0.38, 1.0)"
20,Caldwell,Trump,0.68,4762,761.9199999999998,4000.0800000000004,0.15999999999999998,0.8400000000000001,Louisiana,0.08254517168381663,0.15999999999999998,0.8400000000000001,0.15999999999999998,"(0.8400000000000001, 0.15999999999999998, 0.15999999999999998, 0.08254517168381663)"
21,Rapides,Trump,0.32,58865,20014.1,38850.9,0.33999999999999997,0.66,Louisiana,1.0,0.33999999999999997,0.66,0.33999999999999997,"(0.66, 0.33999999999999997, 0.33999999999999997, 1.0)"
22,St. John the Baptist,Biden,0.28,21432,13716.48,7715.5199999999995,0.64,0.36,Louisiana,0.3715052749952873,0.64,0.36,0.36,"(0.36, 0.36, 0.64, 0.3715052749952873)"
23,Lincoln,Trump,0.19,19275,7806.375000000001,11468.625,0.405,0.595,Louisiana,0.3341155363724413,0.405,0.595,0.405,"(0.595, 0.405, 0.405, 0.3341155363724413)"
24,Avoyelles,Trump,0.41,17292,5101.14,12190.859999999999,0.29500000000000004,0.705,Louisiana,0.299741938000117,0.29500000000000004,0.705,0.29500000000000004,"(0.705, 0.29500000000000004, 0.29500000000000004, 0.299741938000117)"
25,St. James,Biden,0.04,12590,6546.8,6043.2,0.52,0.48,Louisiana,0.21823681467854922,0.52,0.48,0.48,"(0.48, 0.48, 0.52, 0.21823681467854922)"
26,Pointe Coupee,Trump,0.23,12371,4762.835,7608.165,0.385,0.615,Louisiana,0.21444063815634093,0.385,0.615,0.385,"(0.615, 0.385, 0.385, 0.21444063815634093)"
